Submission Date,Geography,New Cases
01/20/2021,Hawaii,68
01/21/2021,Hawaii,112
01/22/2021,Hawaii,122
01/23/2021,Hawaii,165
01/24/2021,Hawaii,143
01/25/2021,Hawaii,116
01/26/2021,Hawaii,63
01/27/2021,Hawaii,94
01/28/2021,Hawaii,94
01/29/2021,Hawaii,104
01/30/2021,Hawaii,144
01/31/2021,Hawaii,78
02/01/2021,Hawaii,84
02/02/2021,Hawaii,62
02/03/2021,Hawaii,68
02/04/2021,Hawaii,101
02/05/2021,Hawaii,91
02/06/2021,Hawaii,133
02/07/2021,Hawaii,73
02/08/2021,Hawaii,30
02/09/2021,Hawaii,28
02/10/2021,Hawaii,51
02/11/2021,Hawaii,84
02/12/2021,Hawaii,61
02/13/2021,Hawaii,77
02/14/2021,Hawaii,43
02/15/2021,Hawaii,31
02/16/2021,Hawaii,16
02/17/2021,Hawaii,27
02/18/2021,Hawaii,60
02/19/2021,Hawaii,44
02/20/2021,Hawaii,61
02/21/2021,Hawaii,64
02/22/2021,Hawaii,49
02/23/2021,Hawaii,44
02/24/2021,Hawaii,43
02/25/2021,Hawaii,36
02/26/2021,Hawaii,39
02/27/2021,Hawaii,133
02/28/2021,Hawaii,54
03/01/2021,Hawaii,26
03/02/2021,Hawaii,33
03/03/2021,Hawaii,17
03/04/2021,Hawaii,55
03/05/2021,Hawaii,51
03/06/2021,Hawaii,119
03/07/2021,Hawaii,47
03/08/2021,Hawaii,41
03/09/2021,Hawaii,41
03/10/2021,Hawaii,41
03/11/2021,Hawaii,54
03/12/2021,Hawaii,64
03/13/2021,Hawaii,156
03/14/2021,Hawaii,50
03/15/2021,Hawaii,44
03/16/2021,Hawaii,45
03/17/2021,Hawaii,66
03/18/2021,Hawaii,86
03/19/2021,Hawaii,93
03/20/2021,Hawaii,161
03/21/2021,Hawaii,71
03/22/2021,Hawaii,78
03/23/2021,Hawaii,38
03/24/2021,Hawaii,55
03/25/2021,Hawaii,115
03/26/2021,Hawaii,117
03/27/2021,Hawaii,189
03/28/2021,Hawaii,102
03/29/2021,Hawaii,80
03/30/2021,Hawaii,81
03/31/2021,Hawaii,90
04/01/2021,Hawaii,109
04/02/2021,Hawaii,129
04/03/2021,Hawaii,229
04/04/2021,Hawaii,92
04/05/2021,Hawaii,89
04/06/2021,Hawaii,52
04/07/2021,Hawaii,73
04/08/2021,Hawaii,121
04/09/2021,Hawaii,81
04/10/2021,Hawaii,202
04/11/2021,Hawaii,89
04/12/2021,Hawaii,68
04/13/2021,Hawaii,62
04/14/2021,Hawaii,67
04/15/2021,Hawaii,95
04/16/2021,Hawaii,85
04/17/2021,Hawaii,184
04/18/2021,Hawaii,109
04/19/2021,Hawaii,64
04/20/2021,Hawaii,38
04/21/2021,Hawaii,68
04/22/2021,Hawaii,92
04/23/2021,Hawaii,89
04/24/2021,Hawaii,99
04/25/2021,Hawaii,119
04/26/2021,Hawaii,65
04/27/2021,Hawaii,48
04/28/2021,Hawaii,68
04/29/2021,Hawaii,115
04/30/2021,Hawaii,114
05/01/2021,Hawaii,188
05/02/2021,Hawaii,107
05/03/2021,Hawaii,71
05/04/2021,Hawaii,72
05/05/2021,Hawaii,54
05/06/2021,Hawaii,123
05/07/2021,Hawaii,108
05/08/2021,Hawaii,123
05/09/2021,Hawaii,73
05/10/2021,Hawaii,52
05/11/2021,Hawaii,58
05/12/2021,Hawaii,39
05/13/2021,Hawaii,73
05/14/2021,Hawaii,80
05/15/2021,Hawaii,149
05/16/2021,Hawaii,116
05/17/2021,Hawaii,67
05/18/2021,Hawaii,53
05/19/2021,Hawaii,95
05/20/2021,Hawaii,79
05/21/2021,Hawaii,47
05/22/2021,Hawaii,89
05/23/2021,Hawaii,44
05/24/2021,Hawaii,34
05/25/2021,Hawaii,20
05/26/2021,Hawaii,46
05/27/2021,Hawaii,53
05/28/2021,Hawaii,37
05/29/2021,Hawaii,45
05/30/2021,Hawaii,119
05/31/2021,Hawaii,27
06/01/2021,Hawaii,55
06/02/2021,Hawaii,21
06/03/2021,Hawaii,41
06/04/2021,Hawaii,65
06/05/2021,Hawaii,66
06/06/2021,Hawaii,77
06/07/2021,Hawaii,31
06/08/2021,Hawaii,31
06/09/2021,Hawaii,39
06/10/2021,Hawaii,61
06/11/2021,Hawaii,73
06/12/2021,Hawaii,98
06/13/2021,Hawaii,30
06/14/2021,Hawaii,46
06/15/2021,Hawaii,33
06/16/2021,Hawaii,29
06/17/2021,Hawaii,31
06/18/2021,Hawaii,57
06/19/2021,Hawaii,57
06/20/2021,Hawaii,60
06/21/2021,Hawaii,12
06/22/2021,Hawaii,18
06/23/2021,Hawaii,38
06/24/2021,Hawaii,53
06/25/2021,Hawaii,41
06/26/2021,Hawaii,53
06/27/2021,Hawaii,46
06/28/2021,Hawaii,17
06/29/2021,Hawaii,30
06/30/2021,Hawaii,47
07/01/2021,Hawaii,44
07/02/2021,Hawaii,73
07/03/2021,Hawaii,44
07/04/2021,Hawaii,52
07/05/2021,Hawaii,42
07/06/2021,Hawaii,34
07/07/2021,Hawaii,34
07/08/2021,Hawaii,63
07/09/2021,Hawaii,57
07/10/2021,Hawaii,100
07/11/2021,Hawaii,91
07/12/2021,Hawaii,56
07/13/2021,Hawaii,53
07/14/2021,Hawaii,40
07/15/2021,Hawaii,144
07/16/2021,Hawaii,137
07/17/2021,Hawaii,122
07/18/2021,Hawaii,140
07/19/2021,Hawaii,122
07/20/2021,Hawaii,97
07/21/2021,Hawaii,130
07/22/2021,Hawaii,218
07/23/2021,Hawaii,215
07/24/2021,Hawaii,242
07/25/2021,Hawaii,259
07/26/2021,Hawaii,156
07/27/2021,Hawaii,148
07/28/2021,Hawaii,88
07/29/2021,Hawaii,232
07/30/2021,Hawaii,552
07/31/2021,Hawaii,467
08/01/2021,Hawaii,447
08/02/2021,Hawaii,356
08/03/2021,Hawaii,369
08/04/2021,Hawaii,320
08/05/2021,Hawaii,635
08/06/2021,Hawaii,607
08/07/2021,Hawaii,600
08/08/2021,Hawaii,632
08/09/2021,Hawaii,432
08/10/2021,Hawaii,419
08/11/2021,Hawaii,460
08/12/2021,Hawaii,543
08/13/2021,Hawaii,1149
08/14/2021,Hawaii,764
08/15/2021,Hawaii,829
08/16/2021,Hawaii,522
08/17/2021,Hawaii,453
08/18/2021,Hawaii,641
08/19/2021,Hawaii,744
08/20/2021,Hawaii,836
08/21/2021,Hawaii,752
08/22/2021,Hawaii,885
08/23/2021,Hawaii,570
08/24/2021,Hawaii,557
08/25/2021,Hawaii,503
08/26/2021,Hawaii,824
08/27/2021,Hawaii,1017
08/28/2021,Hawaii,927
08/29/2021,Hawaii,1658
08/30/2021,Hawaii,714
08/31/2021,Hawaii,545
09/01/2021,Hawaii,447
09/02/2021,Hawaii,1060
09/03/2021,Hawaii,862
09/04/2021,Hawaii,875
09/05/2021,Hawaii,718
09/06/2021,Hawaii,742
09/07/2021,Hawaii,497
09/08/2021,Hawaii,371
09/09/2021,Hawaii,421
09/10/2021,Hawaii,741
09/11/2021,Hawaii,829
09/12/2021,Hawaii,713
09/13/2021,Hawaii,454
09/14/2021,Hawaii,421
09/15/2021,Hawaii,487
09/16/2021,Hawaii,579
09/17/2021,Hawaii,567
09/18/2021,Hawaii,550
09/19/2021,Hawaii,461
09/20/2021,Hawaii,419
09/21/2021,Hawaii,274
09/22/2021,Hawaii,328
09/23/2021,Hawaii,437
09/24/2021,Hawaii,391
09/25/2021,Hawaii,394
09/26/2021,Hawaii,367
09/27/2021,Hawaii,248
09/28/2021,Hawaii,237
09/29/2021,Hawaii,214
09/30/2021,Hawaii,327
10/01/2021,Hawaii,359
10/02/2021,Hawaii,269
10/03/2021,Hawaii,276
10/04/2021,Hawaii,188
10/05/2021,Hawaii,87
10/06/2021,Hawaii,164
10/07/2021,Hawaii,278
10/08/2021,Hawaii,192
10/09/2021,Hawaii,189
10/10/2021,Hawaii,200
10/11/2021,Hawaii,107
10/12/2021,Hawaii,49
10/13/2021,Hawaii,113
10/14/2021,Hawaii,156
10/15/2021,Hawaii,151
10/16/2021,Hawaii,135
10/17/2021,Hawaii,135
10/18/2021,Hawaii,109
10/19/2021,Hawaii,64
10/20/2021,Hawaii,134
10/21/2021,Hawaii,142
10/22/2021,Hawaii,118
10/23/2021,Hawaii,170
10/24/2021,Hawaii,153
10/25/2021,Hawaii,85
10/26/2021,Hawaii,69
10/27/2021,Hawaii,175
10/28/2021,Hawaii,117
10/29/2021,Hawaii,143
10/30/2021,Hawaii,150
10/31/2021,Hawaii,125
11/01/2021,Hawaii,64
11/02/2021,Hawaii,39
11/03/2021,Hawaii,161
11/04/2021,Hawaii,110
11/05/2021,Hawaii,111
11/06/2021,Hawaii,88
11/07/2021,Hawaii,123
11/08/2021,Hawaii,97
11/09/2021,Hawaii,75
11/10/2021,Hawaii,128
11/11/2021,Hawaii,128
11/12/2021,Hawaii,126
11/13/2021,Hawaii,78
11/14/2021,Hawaii,72
11/15/2021,Hawaii,93
11/16/2021,Hawaii,58
11/17/2021,Hawaii,133
11/18/2021,Hawaii,216
11/19/2021,Hawaii,198
11/20/2021,Hawaii,212
11/21/2021,Hawaii,96
11/22/2021,Hawaii,92
11/23/2021,Hawaii,51
11/24/2021,Hawaii,104
11/25/2021,Hawaii,76
11/26/2021,Hawaii,19
11/27/2021,Hawaii,132
11/28/2021,Hawaii,149
11/29/2021,Hawaii,70
11/30/2021,Hawaii,75
12/01/2021,Hawaii,88
12/02/2021,Hawaii,120
12/03/2021,Hawaii,118
12/04/2021,Hawaii,117
12/05/2021,Hawaii,127
12/06/2021,Hawaii,83
12/07/2021,Hawaii,51
12/08/2021,Hawaii,72
12/09/2021,Hawaii,140
12/10/2021,Hawaii,157
12/11/2021,Hawaii,183
12/12/2021,Hawaii,209
12/13/2021,Hawaii,147
12/14/2021,Hawaii,207
12/15/2021,Hawaii,278
12/16/2021,Hawaii,384
12/17/2021,Hawaii,778
12/18/2021,Hawaii,698
12/19/2021,Hawaii,958
12/20/2021,Hawaii,835
12/21/2021,Hawaii,692
12/22/2021,Hawaii,955
12/23/2021,Hawaii,1489
12/24/2021,Hawaii,1808
12/25/2021,Hawaii,1568
12/26/2021,Hawaii,1568
12/27/2021,Hawaii,3537
12/28/2021,Hawaii,812
12/29/2021,Hawaii,1554
12/30/2021,Hawaii,3425
12/31/2021,Hawaii,3226
01/01/2022,Hawaii,2707
01/02/2022,Hawaii,3117
01/03/2022,Hawaii,2930
01/04/2022,Hawaii,1500
01/05/2022,Hawaii,2555
01/06/2022,Hawaii,4700
01/07/2022,Hawaii,3520
01/08/2022,Hawaii,4148
01/09/2022,Hawaii,4509
01/10/2022,Hawaii,3827
01/11/2022,Hawaii,2911
01/12/2022,Hawaii,3460
01/13/2022,Hawaii,3351
01/14/2022,Hawaii,3028
01/15/2022,Hawaii,5927
01/16/2022,Hawaii,3856
01/17/2022,Hawaii,4637
01/18/2022,Hawaii,6180
01/19/2022,Hawaii,3898
01/20/2022,Hawaii,5811
01/21/2022,Hawaii,4403
01/22/2022,Hawaii,3900
01/23/2022,Hawaii,3131
01/24/2022,Hawaii,2627
01/25/2022,Hawaii,1855
01/26/2022,Hawaii,2021
01/27/2022,Hawaii,2320
01/28/2022,Hawaii,1848
01/29/2022,Hawaii,1832
01/30/2022,Hawaii,2683
01/31/2022,Hawaii,1481
02/01/2022,Hawaii,1054
02/02/2022,Hawaii,1109
02/03/2022,Hawaii,1483
02/04/2022,Hawaii,1164
02/05/2022,Hawaii,1216
02/06/2022,Hawaii,898
02/07/2022,Hawaii,810
02/08/2022,Hawaii,521
02/09/2022,Hawaii,470
02/10/2022,Hawaii,1164
02/11/2022,Hawaii,695
02/12/2022,Hawaii,690
02/13/2022,Hawaii,504
02/14/2022,Hawaii,483
02/15/2022,Hawaii,288
02/16/2022,Hawaii,194
02/17/2022,Hawaii,610
02/18/2022,Hawaii,471
02/19/2022,Hawaii,352
02/20/2022,Hawaii,310
02/21/2022,Hawaii,199
02/22/2022,Hawaii,149
02/23/2022,Hawaii,116
02/24/2022,Hawaii,278
02/25/2022,Hawaii,294
02/26/2022,Hawaii,326
02/27/2022,Hawaii,326
02/28/2022,Hawaii,361
03/01/2022,Hawaii,117
03/02/2022,Hawaii,139
03/03/2022,Hawaii,292
03/04/2022,Hawaii,216
03/05/2022,Hawaii,216
03/06/2022,Hawaii,216
03/07/2022,Hawaii,437
03/08/2022,Hawaii,63
03/09/2022,Hawaii,122
03/10/2022,Hawaii,122
03/11/2022,Hawaii,122
03/12/2022,Hawaii,122
03/13/2022,Hawaii,122
03/14/2022,Hawaii,122
03/15/2022,Hawaii,122
03/16/2022,Hawaii,1001
03/17/2022,Hawaii,1001
03/18/2022,Hawaii,1001
03/19/2022,Hawaii,1001
03/20/2022,Hawaii,1001
03/21/2022,Hawaii,1001
03/22/2022,Hawaii,1001
03/23/2022,Hawaii,724
03/24/2022,Hawaii,724
03/25/2022,Hawaii,724
03/26/2022,Hawaii,724
03/27/2022,Hawaii,724
03/28/2022,Hawaii,724
03/29/2022,Hawaii,724
03/30/2022,Hawaii,1090
03/31/2022,Hawaii,1090
04/01/2022,Hawaii,1090
04/02/2022,Hawaii,1090
04/03/2022,Hawaii,1090
04/04/2022,Hawaii,1090
04/05/2022,Hawaii,1090
04/06/2022,Hawaii,1138
04/07/2022,Hawaii,1138
04/08/2022,Hawaii,1138
04/09/2022,Hawaii,1138
04/10/2022,Hawaii,1138
04/11/2022,Hawaii,1138
04/12/2022,Hawaii,1138
04/13/2022,Hawaii,1300
04/14/2022,Hawaii,1300
04/15/2022,Hawaii,1300
04/16/2022,Hawaii,1300
04/17/2022,Hawaii,1300
04/18/2022,Hawaii,1300
04/19/2022,Hawaii,1300
04/20/2022,Hawaii,1666
04/21/2022,Hawaii,1666
04/22/2022,Hawaii,1666
04/23/2022,Hawaii,1666
04/24/2022,Hawaii,1666
04/25/2022,Hawaii,1666
04/26/2022,Hawaii,1666
04/27/2022,Hawaii,2501
04/28/2022,Hawaii,2501
04/29/2022,Hawaii,2501
04/30/2022,Hawaii,2501
05/01/2022,Hawaii,2501
05/02/2022,Hawaii,2501
05/03/2022,Hawaii,2501
05/04/2022,Hawaii,4155
05/05/2022,Hawaii,4155
05/06/2022,Hawaii,4155
05/07/2022,Hawaii,4155
05/08/2022,Hawaii,4155
05/09/2022,Hawaii,4155
05/10/2022,Hawaii,4155
05/11/2022,Hawaii,5649
05/12/2022,Hawaii,5649
05/13/2022,Hawaii,5649
05/14/2022,Hawaii,5649
05/15/2022,Hawaii,5649
05/16/2022,Hawaii,5649
05/17/2022,Hawaii,5649
05/18/2022,Hawaii,7022
05/19/2022,Hawaii,7022
05/20/2022,Hawaii,7022
05/21/2022,Hawaii,7022
05/22/2022,Hawaii,7022
05/23/2022,Hawaii,7022
05/24/2022,Hawaii,7022
05/25/2022,Hawaii,8821
05/26/2022,Hawaii,8821
05/27/2022,Hawaii,8821
05/28/2022,Hawaii,8821
05/29/2022,Hawaii,8821
05/30/2022,Hawaii,8821
05/31/2022,Hawaii,8821
06/01/2022,Hawaii,8029
06/02/2022,Hawaii,8029
06/03/2022,Hawaii,8029
06/04/2022,Hawaii,8029
06/05/2022,Hawaii,8029
06/06/2022,Hawaii,8029
06/07/2022,Hawaii,8029
06/08/2022,Hawaii,7943
06/09/2022,Hawaii,7943
06/10/2022,Hawaii,7943
06/11/2022,Hawaii,7943
06/12/2022,Hawaii,7943
06/13/2022,Hawaii,7943
06/14/2022,Hawaii,7943
06/15/2022,Hawaii,7078
06/16/2022,Hawaii,7078
06/17/2022,Hawaii,7078
06/18/2022,Hawaii,7078
06/19/2022,Hawaii,7078
06/20/2022,Hawaii,7078
06/21/2022,Hawaii,7078
06/22/2022,Hawaii,5355
06/23/2022,Hawaii,5355
06/24/2022,Hawaii,5355
06/25/2022,Hawaii,5355
06/26/2022,Hawaii,5355
01/22/2020,Iowa,0
01/23/2020,Iowa,0
01/24/2020,Iowa,0
01/25/2020,Iowa,0
01/26/2020,Iowa,0
01/27/2020,Iowa,0
01/28/2020,Iowa,0
01/29/2020,Iowa,0
01/30/2020,Iowa,0
01/31/2020,Iowa,0
02/01/2020,Iowa,0
02/02/2020,Iowa,0
02/03/2020,Iowa,0
02/04/2020,Iowa,0
02/05/2020,Iowa,0
02/06/2020,Iowa,0
02/07/2020,Iowa,0
02/08/2020,Iowa,0
02/09/2020,Iowa,0
02/10/2020,Iowa,0
02/11/2020,Iowa,0
02/12/2020,Iowa,0
02/13/2020,Iowa,0
02/14/2020,Iowa,0
02/15/2020,Iowa,0
02/16/2020,Iowa,0
02/17/2020,Iowa,0
02/18/2020,Iowa,0
02/19/2020,Iowa,0
02/20/2020,Iowa,0
02/21/2020,Iowa,0
02/22/2020,Iowa,0
02/23/2020,Iowa,0
02/24/2020,Iowa,0
02/25/2020,Iowa,0
02/26/2020,Iowa,0
02/27/2020,Iowa,0
02/28/2020,Iowa,0
02/29/2020,Iowa,0
03/01/2020,Iowa,0
03/02/2020,Iowa,0
03/03/2020,Iowa,0
03/04/2020,Iowa,0
03/05/2020,Iowa,0
03/06/2020,Iowa,0
03/07/2020,Iowa,0
03/08/2020,Iowa,3
03/09/2020,Iowa,5
03/10/2020,Iowa,5
03/11/2020,Iowa,1
03/12/2020,Iowa,2
03/13/2020,Iowa,0
03/14/2020,Iowa,0
03/15/2020,Iowa,6
03/16/2020,Iowa,1
03/17/2020,Iowa,6
03/18/2020,Iowa,9
03/19/2020,Iowa,6
03/20/2020,Iowa,1
03/21/2020,Iowa,23
03/22/2020,Iowa,22
03/23/2020,Iowa,15
03/24/2020,Iowa,19
03/25/2020,Iowa,21
03/26/2020,Iowa,34
03/27/2020,Iowa,56
03/28/2020,Iowa,63
03/29/2020,Iowa,38
03/30/2020,Iowa,88
03/31/2020,Iowa,73
04/01/2020,Iowa,52
04/02/2020,Iowa,65
04/03/2020,Iowa,85
04/04/2020,Iowa,87
04/05/2020,Iowa,82
04/06/2020,Iowa,78
04/07/2020,Iowa,102
04/08/2020,Iowa,97
04/09/2020,Iowa,125
04/10/2020,Iowa,118
04/11/2020,Iowa,122
04/12/2020,Iowa,77
04/13/2020,Iowa,123
04/14/2020,Iowa,189
04/15/2020,Iowa,96
04/16/2020,Iowa,146
04/17/2020,Iowa,191
04/18/2020,Iowa,181
04/19/2020,Iowa,389
04/20/2020,Iowa,257
04/21/2020,Iowa,482
04/22/2020,Iowa,107
04/23/2020,Iowa,176
04/24/2020,Iowa,521
04/25/2020,Iowa,647
04/26/2020,Iowa,383
04/27/2020,Iowa,393
04/28/2020,Iowa,508
04/29/2020,Iowa,467
04/30/2020,Iowa,302
05/01/2020,Iowa,739
05/02/2020,Iowa,757
05/03/2020,Iowa,528
05/04/2020,Iowa,534
05/05/2020,Iowa,408
05/06/2020,Iowa,293
05/07/2020,Iowa,655
05/08/2020,Iowa,398
05/09/2020,Iowa,214
05/10/2020,Iowa,288
05/11/2020,Iowa,414
05/12/2020,Iowa,539
05/13/2020,Iowa,377
05/14/2020,Iowa,386
05/15/2020,Iowa,374
05/16/2020,Iowa,279
05/17/2020,Iowa,323
05/18/2020,Iowa,431
05/19/2020,Iowa,267
05/20/2020,Iowa,246
05/21/2020,Iowa,575
05/22/2020,Iowa,334
05/23/2020,Iowa,394
05/24/2020,Iowa,352
05/25/2020,Iowa,327
05/26/2020,Iowa,126
05/27/2020,Iowa,654
05/28/2020,Iowa,228
05/29/2020,Iowa,371
05/30/2020,Iowa,288
05/31/2020,Iowa,308
06/01/2020,Iowa,146
06/02/2020,Iowa,317
06/03/2020,Iowa,93
06/04/2020,Iowa,696
06/05/2020,Iowa,342
06/06/2020,Iowa,332
06/07/2020,Iowa,110
06/08/2020,Iowa,400
06/09/2020,Iowa,249
06/10/2020,Iowa,366
06/11/2020,Iowa,370
06/12/2020,Iowa,375
06/13/2020,Iowa,369
06/14/2020,Iowa,209
06/15/2020,Iowa,151
06/16/2020,Iowa,102
06/17/2020,Iowa,282
06/18/2020,Iowa,393
06/19/2020,Iowa,421
06/20/2020,Iowa,221
06/21/2020,Iowa,461
06/22/2020,Iowa,94
06/23/2020,Iowa,321
06/24/2020,Iowa,333
06/25/2020,Iowa,552
06/26/2020,Iowa,428
06/27/2020,Iowa,327
06/28/2020,Iowa,477
06/29/2020,Iowa,293
06/30/2020,Iowa,165
07/01/2020,Iowa,511
07/02/2020,Iowa,751
07/03/2020,Iowa,221
07/04/2020,Iowa,631
07/05/2020,Iowa,292
07/06/2020,Iowa,304
07/07/2020,Iowa,372
07/08/2020,Iowa,480
07/09/2020,Iowa,734
07/10/2020,Iowa,653
07/11/2020,Iowa,751
07/12/2020,Iowa,524
07/13/2020,Iowa,358
07/14/2020,Iowa,321
07/15/2020,Iowa,444
07/16/2020,Iowa,838
07/17/2020,Iowa,590
07/18/2020,Iowa,319
07/19/2020,Iowa,682
07/20/2020,Iowa,501
07/21/2020,Iowa,249
07/22/2020,Iowa,527
07/23/2020,Iowa,635
07/24/2020,Iowa,636
07/25/2020,Iowa,400
07/26/2020,Iowa,528
07/27/2020,Iowa,355
07/28/2020,Iowa,228
07/29/2020,Iowa,498
07/30/2020,Iowa,759
07/31/2020,Iowa,543
08/01/2020,Iowa,399
08/02/2020,Iowa,511
08/03/2020,Iowa,353
08/04/2020,Iowa,200
08/05/2020,Iowa,614
08/06/2020,Iowa,703
08/07/2020,Iowa,503
08/08/2020,Iowa,421
08/09/2020,Iowa,503
08/10/2020,Iowa,285
08/11/2020,Iowa,255
08/12/2020,Iowa,477
08/13/2020,Iowa,530
08/14/2020,Iowa,599
08/15/2020,Iowa,858
08/16/2020,Iowa,640
08/17/2020,Iowa,396
08/18/2020,Iowa,140
08/19/2020,Iowa,311
08/20/2020,Iowa,1253
08/21/2020,Iowa,473
08/22/2020,Iowa,729
08/23/2020,Iowa,540
08/24/2020,Iowa,356
08/25/2020,Iowa,663
08/26/2020,Iowa,921
08/27/2020,Iowa,3269
08/28/2020,Iowa,1344
08/29/2020,Iowa,371
08/30/2020,Iowa,1009
08/31/2020,Iowa,615
09/01/2020,Iowa,625
09/02/2020,Iowa,818
09/03/2020,Iowa,885
09/04/2020,Iowa,1105
09/05/2020,Iowa,991
09/06/2020,Iowa,763
09/07/2020,Iowa,393
09/08/2020,Iowa,462
09/09/2020,Iowa,400
09/10/2020,Iowa,1010
09/11/2020,Iowa,795
09/12/2020,Iowa,627
09/13/2020,Iowa,809
09/14/2020,Iowa,429
09/15/2020,Iowa,454
09/16/2020,Iowa,1290
09/17/2020,Iowa,636
09/18/2020,Iowa,1241
09/19/2020,Iowa,828
09/20/2020,Iowa,664
09/21/2020,Iowa,692
09/22/2020,Iowa,561
09/23/2020,Iowa,1056
09/24/2020,Iowa,1225
09/25/2020,Iowa,1103
09/26/2020,Iowa,903
09/27/2020,Iowa,769
09/28/2020,Iowa,642
09/29/2020,Iowa,632
09/30/2020,Iowa,1199
10/01/2020,Iowa,1179
10/02/2020,Iowa,1016
10/03/2020,Iowa,939
10/04/2020,Iowa,620
10/05/2020,Iowa,405
10/06/2020,Iowa,574
10/07/2020,Iowa,1052
10/08/2020,Iowa,1609
10/09/2020,Iowa,1233
10/10/2020,Iowa,1134
10/11/2020,Iowa,1094
10/12/2020,Iowa,509
10/13/2020,Iowa,701
10/14/2020,Iowa,1550
10/15/2020,Iowa,1193
10/16/2020,Iowa,1334
10/17/2020,Iowa,1291
10/18/2020,Iowa,859
10/19/2020,Iowa,623
10/20/2020,Iowa,946
10/21/2020,Iowa,1112
10/22/2020,Iowa,2008
10/23/2020,Iowa,1087
10/24/2020,Iowa,1733
10/25/2020,Iowa,1213
10/26/2020,Iowa,859
10/27/2020,Iowa,1079
10/28/2020,Iowa,2150
10/29/2020,Iowa,2423
10/30/2020,Iowa,2670
10/31/2020,Iowa,2941
11/01/2020,Iowa,2395
11/02/2020,Iowa,1762
11/03/2020,Iowa,1639
11/04/2020,Iowa,2760
11/05/2020,Iowa,4851
11/06/2020,Iowa,3341
11/07/2020,Iowa,4559
11/08/2020,Iowa,3529
11/09/2020,Iowa,5102
11/10/2020,Iowa,3899
11/11/2020,Iowa,5038
11/12/2020,Iowa,4402
11/13/2020,Iowa,5452
11/14/2020,Iowa,4637
11/15/2020,Iowa,3824
11/16/2020,Iowa,3222
11/17/2020,Iowa,3035
11/18/2020,Iowa,4129
11/19/2020,Iowa,4149
11/20/2020,Iowa,4284
11/21/2020,Iowa,3700
11/22/2020,Iowa,2839
11/23/2020,Iowa,2709
11/24/2020,Iowa,2894
11/25/2020,Iowa,3492
11/26/2020,Iowa,3188
11/27/2020,Iowa,1459
11/28/2020,Iowa,2002
11/29/2020,Iowa,1705
11/30/2020,Iowa,1485
12/01/2020,Iowa,1991
12/02/2020,Iowa,3371
12/03/2020,Iowa,4877
12/04/2020,Iowa,634
12/05/2020,Iowa,1891
12/06/2020,Iowa,2110
12/07/2020,Iowa,963
12/08/2020,Iowa,1526
12/09/2020,Iowa,2465
12/10/2020,Iowa,2110
12/11/2020,Iowa,2215
12/12/2020,Iowa,1639
12/13/2020,Iowa,1119
12/14/2020,Iowa,973
12/15/2020,Iowa,1267
12/16/2020,Iowa,2180
12/17/2020,Iowa,1779
12/18/2020,Iowa,2200
12/19/2020,Iowa,1478
12/20/2020,Iowa,1013
12/21/2020,Iowa,878
12/22/2020,Iowa,1083
12/23/2020,Iowa,2098
12/24/2020,Iowa,1531
12/25/2020,Iowa,1174
12/26/2020,Iowa,393
12/27/2020,Iowa,576
12/28/2020,Iowa,901
12/29/2020,Iowa,1364
12/30/2020,Iowa,1712
12/31/2020,Iowa,1710
01/01/2021,Iowa,1995
01/02/2021,Iowa,666
01/03/2021,Iowa,1048
01/04/2021,Iowa,1098
01/05/2021,Iowa,1830
01/06/2021,Iowa,2626
01/07/2021,Iowa,1821
01/08/2021,Iowa,2255
01/09/2021,Iowa,1345
01/10/2021,Iowa,1127
01/11/2021,Iowa,821
01/12/2021,Iowa,1105
01/13/2021,Iowa,1898
01/14/2021,Iowa,1520
01/15/2021,Iowa,1296
01/16/2021,Iowa,1150
